Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
fastp | SRR30333755_2	(1, 0.05161655004046427)	(2, 0.06796027973709107)	(3, 0.042886423383683106)	(4, 0.013012292640062836)	(5, 0.0611886028585077)	(6, 0.00037562859502470857)	(7, 0.09428536789323651)	(8, 0.10917062242435359)	(9, 5.1810840693063254e-05)	(10, 0.1170308450658982)	(15, 0.045754153416044156)	(20, 0.12457709401284286)	(25, 0.03618831789888389)	(30, 0.04032473125938826)	(35, 0.033385878384906156)	(40, 0.05820649357472714)	(45, 0.05386841948932895)	(50, 0.17423414678899102)	(55, 0.03695748905581286)	(60, 0.02362562566210212)	(65, 0.026269458864700713)	(70, 0.016611891622801543)	(75, 0.08007246063738468)	(80, 0.11455315887487232)	(85, 0.0791690259322831)	(90, 0.01388033370228419)	(95, 0.012777504094219143)	(100, 0.09597809582390307)	(105, 0.016801836785192103)	(110, 0.05345734085073697)	(115, 0.02485792479162567)	(120, 0.042292023741869245)	(125, 0.0266245139134762)	(130, 0.09943010513006757)	(135, 0.05969499654023269)	(140, 0.10356909332718815)	(145, 0.07097910844856292)	(150, 4.5227945540404544e-05)
fastp | SRR30333756_1	(1, 0.0010906460011621672)	(2, 0.09867829435130317)	(3, 0.38362843872032404)	(4, 0.11979487885072759)	(5, 0.002170805021543929)	(6, 0.00125004810902433)	(7, 0.1082340312384086)	(8, 0.05498953242013404)	(9, 0.0)	(10, 0.15958961507851654)	(15, 0.0)	(20, 0.07404102066428102)	(25, 0.011832250674915865)	(30, 0.012555511976515828)	(35, 0.12877884326204816)	(40, 0.1464924454912638)	(45, 0.006653983486088404)	(50, 0.025323897333868854)	(55, 0.05730334625109969)	(60, 0.044312180243948444)	(65, 0.035590639892745336)	(70, 0.04044218561094719)	(75, 0.02688916219461447)	(80, 0.007492122979493812)	(85, 0.03199671232169354)	(90, 0.031154619791427123)	(95, 0.05882480499825076)	(100, 0.14207395592491937)	(105, 0.013428129511844519)	(110, 0.03037772538483017)	(115, 0.058178533909814076)	(120, 0.11988873954055937)	(125, 0.01866174787455466)	(130, 0.09549844138487512)	(135, 0.10665241270441242)	(140, 0.04688362189016707)	(145, 0.0007094124100661778)	(150, 0.0007261294246115585)
fastp | SRR30333756_2	(1, 0.05441274847721173)	(2, 0.04171301475214073)	(3, 0.00019296044635946035)	(4, 0.0007236016738479763)	(5, 0.06273941121685367)	(6, 0.0)	(7, 0.09519242193989638)	(8, 0.11374389094043363)	(9, 2.097396156081091e-05)	(10, 0.10555523686786183)	(15, 0.04361367514878142)	(20, 0.10931502921725281)	(25, 0.03205702232877461)	(30, 0.03572395583114297)	(35, 0.028757226536822316)	(40, 0.04816634883339785)	(45, 0.049731017682214204)	(50, 0.16695414803752862)	(55, 0.03169336236679352)	(60, 0.01717764831335806)	(65, 0.016467329087943874)	(70, 0.01547375648419501)	(75, 0.07685994408737964)	(80, 0.10571941672935264)	(85, 0.07393141156506937)	(90, 0.011975489231079337)	(95, 0.006190244153596931)	(100, 0.09507919817470051)	(105, 0.011700081727244233)	(110, 0.03767722448688927)	(115, 0.017769938009773178)	(120, 0.03992155401818695)	(125, 0.012820299379509358)	(130, 0.09561454083081121)	(135, 0.05422250249298271)	(140, 0.09063768864593123)	(145, 0.06537869191148078)	(150, 9.723279358761394e-06)
fastp | SRR30333757_1	(1, 0.0011676049799753522)	(2, 0.0050040213427515095)	(3, 0.0024086022729777265)	(4, 0.00011564849325470154)	(5, 8.89603794266935e-06)	(6, 0.00021128090113839708)	(7, 1.3344056914004025e-05)	(8, 8.89603794266935e-06)	(9, 0.0022240094856673374)	(10, 0.00011475888946043461)	(15, 6.583068077575319e-05)	(20, 5.07074162732153e-05)	(25, 3.2915340387876596e-05)	(30, 0.00013611034011572047)	(35, 0.0010702299434404827)	(40, 0.00020373644635505932)	(45, 0.00019530205054785427)	(50, 0.0004191413060072898)	(55, 0.0004913412913621413)	(60, 0.00017497492348887548)	(65, 8.865579829146822e-05)	(70, 6.6893103389271534e-06)	(75, 9.246623695864234e-05)	(80, 3.1353229107137525e-06)	(85, 7.152596016055301e-05)	(90, 1.3587053809474966e-05)	(95, 4.0725707768528966e-05)	(100, 6.177781473298785e-05)	(105, 0.0004059549532086172)	(110, 3.997329218606131e-05)	(115, 3.633633181248121e-05)	(120, 1.578579127452174e-06)	(125, 0.00035512518825639113)	(130, 2.1576052871872643e-05)	(135, 4.022657338970087e-05)	(140, 8.379632839195182e-05)	(145, 0.0002814148241574509)	(150, 0.0)
fastp | SRR30333757_2	(1, 0.0019993845276149364)	(2, 0.004390194724707325)	(3, 6.6720284570020126e-06)	(4, 0.0006516347793005299)	(5, 1.1120047428336688e-05)	(6, 0.00048038604890414486)	(7, 3.55841517706774e-05)	(8, 0.0)	(9, 0.0)	(10, 2.1795292959539908e-05)	(15, 0.00021973213718393293)	(20, 7.11683035413548e-06)	(25, 1.423366070827096e-05)	(30, 1.556820759569646e-05)	(35, 1.4679084127992966e-05)	(40, 0.0010240362573248841)	(45, 1.64609256353082e-05)	(50, 1.6018663950518274e-05)	(55, 1.157193199942872e-05)	(60, 0.0004007274307094074)	(65, 0.00025083661250225014)	(70, 0.0001306750064734302)	(75, 0.00013000127061722986)	(80, 1.3438591188407142e-05)	(85, 0.00034597809641015735)	(90, 1.3589039128147905e-06)	(95, 9.153323314258189e-06)	(100, 5.3890521934304215e-05)	(105, 2.608790030566766e-05)	(110, 0.00011262453732462732)	(115, 3.785476730825955e-05)	(120, 4.73605547137597e-06)	(125, 1.8778093028208247e-05)	(130, 0.0008326727492011546)	(135, 3.712866393313479e-06)	(140, 6.5981593418399395e-06)	(145, 2.129390300618663e-06)	(150, 1.1223715531338269e-05)
fastp | SRR30333758_1	(1, 0.0018767509488184844)	(2, 0.005318707204221309)	(3, 2.243128624085838e-05)	(4, 0.00047354937619589906)	(5, 1.9938921102985224e-05)	(6, 0.0001919121156162328)	(7, 4.984730275746306e-06)	(8, 9.969460551492612e-06)	(9, 0.002116018002054307)	(10, 0.00012611367597638155)	(15, 5.184119486776159e-05)	(20, 2.1434340185709116e-05)	(25, 4.984730275746306e-06)	(30, 0.0006136233709851006)	(35, 0.002836878485148961)	(40, 0.00011365834472064491)	(45, 9.123197368993515e-05)	(50, 0.00034652554245257996)	(55, 0.0004887213363751814)	(60, 0.00019056352567824552)	(65, 0.0002141244685071322)	(70, 1.3987917097332153e-05)	(75, 0.0)	(80, 2.507971059338184e-06)	(85, 5.339153238704666e-05)	(90, 2.636538120797111e-05)	(95, 4.148483271238648e-05)	(100, 1.5069223335347067e-05)	(105, 0.0004642151043067493)	(110, 7.065772131218519e-06)	(115, 2.3537464346625883e-05)	(120, 1.1616655840330645e-06)	(125, 0.0009171731186389668)	(130, 2.0849040005005286e-05)	(135, 1.787714894751861e-05)	(140, 7.23671938134288e-05)	(145, 0.0003333064112989196)	(150, 0.0)
fastp | SRR30333758_2	(1, 0.006186050272201166)	(2, 0.003489311193022414)	(3, 0.0)	(4, 7.477095413619459e-06)	(5, 0.0)	(6, 0.0002940990862690321)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 2.0437394130559855e-05)	(15, 0.0006878927780529903)	(20, 1.9938921102985224e-06)	(25, 9.969460551492612e-07)	(30, 1.5452783171117575e-05)	(35, 1.844411414968531e-05)	(40, 0.0017103870203529672)	(45, 1.4956434821868689e-05)	(50, 8.975076974124399e-06)	(55, 1.4462827928913664e-05)	(60, 0.0004699507855264797)	(65, 0.0004672135324526195)	(70, 4.146771841790462e-05)	(75, 0.00012959906293172376)	(80, 1.304296162436121e-05)	(85, 0.0009536166599460117)	(90, 1.5212995321943085e-06)	(95, 0.0)	(100, 1.5071571175591021e-05)	(105, 0.0)	(110, 0.00011034782247896795)	(115, 4.203448216356703e-05)	(120, 0.0)	(125, 1.209159613814975e-06)	(130, 0.0014896415237056707)	(135, 5.296402752765608e-06)	(140, 9.04572248101957e-06)	(145, 7.363930055242068e-07)	(150, 0.0)
fastp | SRR30333759_1	(1, 0.0011409520681575655)	(2, 0.004643627964641285)	(3, 0.0020307068702804403)	(4, 0.00030284530204182297)	(5, 2.112874200291788e-05)	(6, 0.00011503426201588624)	(7, 2.347638000324209e-05)	(8, 7.042914000972626e-06)	(9, 0.002021316318279144)	(10, 0.0001281810348177018)	(15, 7.136819520985596e-05)	(20, 3.568409760492798e-05)	(25, 2.2067797203047564e-05)	(30, 0.0003169332089039469)	(35, 0.00161006229490194)	(40, 0.0001652867026988548)	(45, 0.00017046671810378572)	(50, 0.00032454654331136323)	(55, 0.00038992459464366974)	(60, 0.0001381707547460926)	(65, 0.00012650016260678894)	(70, 7.06096713935103e-06)	(75, 7.63853869096665e-05)	(80, 2.8366602251786273e-06)	(85, 5.175448757464018e-05)	(90, 1.8642450805034085e-05)	(95, 3.8150356737225025e-05)	(100, 4.2642024974287106e-05)	(105, 0.0003397550252182542)	(110, 2.67401543702941e-05)	(115, 2.5544620352978545e-05)	(120, 4.437066441065503e-06)	(125, 0.0005492508143254248)	(130, 2.824126364183496e-05)	(135, 2.604212596431795e-05)	(140, 6.587905368553431e-05)	(145, 0.00023584973743897777)	(150, 0.0)
fastp | SRR30333759_2	(1, 0.003204525870442545)	(2, 0.0037961306465242456)	(3, 4.695276000648417e-06)	(4, 0.0005094374460703532)	(5, 4.695276000648417e-06)	(6, 0.00037796971805219764)	(7, 3.0519294004214715e-05)	(8, 0.0)	(9, 0.0)	(10, 1.9720159202723352e-05)	(15, 0.0003704572764511602)	(20, 4.695276000648417e-06)	(25, 8.451496801167153e-06)	(30, 1.4555475747203822e-05)	(35, 1.7842739791761233e-05)	(40, 0.0011396476632038845)	(45, 8.453062232857699e-06)	(50, 9.39379819376612e-06)	(55, 5.167872124518432e-06)	(60, 0.0003360436388619382)	(65, 0.0002755891056917658)	(70, 9.179928332440739e-05)	(75, 0.0001070432446125913)	(80, 1.3711937646958872e-05)	(85, 0.0005309033497622277)	(90, 4.780770639000385e-07)	(95, 4.346902884582054e-06)	(100, 5.7845540963974265e-05)	(105, 1.9017307937213276e-05)	(110, 0.00011006193514247657)	(115, 2.6612180816696745e-05)	(120, 2.773380782846298e-06)	(125, 1.9200917287167098e-05)	(130, 0.0009196560763767372)	(135, 2.604080118300756e-06)	(140, 1.1789431543015225e-05)	(145, 7.449372148664348e-07)	(150, 3.92260111759613e-06)
fastp | SRR30333760_1	(1, 0.0003567012329021414)	(2, 0.004846216750463576)	(3, 0.001921266640666017)	(4, 9.10203146026154e-05)	(5, 0.0)	(6, 6.88802380776549e-05)	(7, 0.0)	(8, 0.0)	(9, 0.0018523864025883619)	(10, 0.00019729268192242582)	(15, 0.0002553488825878778)	(20, 2.952010203328067e-05)	(25, 4.182014454714762e-05)	(30, 0.0001672816489487438)	(35, 0.0009446745169709448)	(40, 0.0002780045017933234)	(45, 0.000144181218529312)	(50, 0.00039864950148190813)	(55, 0.0004105568299089686)	(60, 0.0001073556723514138)	(65, 8.573840903926447e-05)	(70, 5.918629001675697e-06)	(75, 0.00013140063548410042)	(80, 9.9043591991765e-07)	(85, 1.1435832116515219e-05)	(90, 1.4510039786729234e-05)	(95, 3.94044209699174e-05)	(100, 0.00012551957804682868)	(105, 1.1494672903564721e-05)	(110, 7.45571919637431e-05)	(115, 2.2180583721431164e-05)	(120, 6.351322503550909e-06)	(125, 0.00036741124259880465)	(130, 1.5321755623194438e-05)	(135, 1.7600245872727113e-05)	(140, 7.788816285341727e-05)	(145, 7.73994041685508e-06)	(150, 0.0)
fastp | SRR30333760_2	(1, 0.0021402073974128486)	(2, 0.0036924727626628565)	(3, 0.0)	(4, 0.00039606136894651566)	(5, 0.0)	(6, 0.00038376132643264864)	(7, 9.840034011093555e-06)	(8, 0.0)	(9, 0.0)	(10, 8.364028909429522e-06)	(15, 0.000251904870683995)	(20, 2.460008502773389e-06)	(25, 4.083614114603826e-05)	(30, 1.9680231563115038e-06)	(35, 0.0)	(40, 0.0003562441735748759)	(45, 1.4762882275609727e-06)	(50, 1.9686973092007594e-05)	(55, 0.0)	(60, 0.0)	(65, 0.00010052693063251505)	(70, 4.5379541413098206e-05)	(75, 6.718832007729187e-05)	(80, 8.419603563065289e-06)	(85, 0.00034759275680544473)	(90, 6.0049784574150125e-06)	(95, 3.5368223705389245e-06)	(100, 0.00011682801366879561)	(105, 1.4109176093930409e-05)	(110, 3.272330477053748e-05)	(115, 1.1091167036164276e-06)	(120, 4.619182311654314e-06)	(125, 4.236695741919234e-06)	(130, 0.0003108511603920626)	(135, 0.0)	(140, 3.6055408509581186e-06)	(145, 2.3266512761786947e-06)	(150, 2.0440394847924894e-06)
fastp | SRR30333761_1	(1, 0.0004904960499559648)	(2, 0.005239171043402192)	(3, 0.0025847218318757947)	(4, 0.00024284363257623745)	(5, 0.0)	(6, 8.174934165932746e-05)	(7, 0.0)	(8, 0.0)	(9, 0.002036520364277952)	(10, 0.0001221431340086422)	(15, 6.684210876850892e-05)	(20, 2.8852708820939102e-05)	(25, 3.173797970303301e-05)	(30, 0.0002664091954836621)	(35, 0.0013696120218079936)	(40, 0.00018949130654765664)	(45, 0.00013997389366630637)	(50, 0.00041328459301499)	(55, 0.0005072883059067077)	(60, 0.00015362004677080306)	(65, 0.0001084460559796131)	(70, 1.1583015607997702e-05)	(75, 0.00011510989950794533)	(80, 4.367422415955689e-06)	(85, 2.0976417501657358e-05)	(90, 2.5573123952921963e-05)	(95, 5.0277487927230215e-05)	(100, 6.584905474872256e-05)	(105, 3.060596427036906e-05)	(110, 3.47872615791474e-05)	(115, 3.9504055185852e-05)	(120, 4.079836002715632e-06)	(125, 0.0005519731087060942)	(130, 9.131383712033884e-06)	(135, 4.104791828926246e-05)	(140, 0.00010361995801498213)	(145, 2.012633769099673e-05)	(150, 0.0)
fastp | SRR30333761_2	(1, 0.0031281145146701476)	(2, 0.004467361082442071)	(3, 0.0)	(4, 0.0006900606193007935)	(5, 4.808784803489851e-06)	(6, 0.00048809165755421985)	(7, 4.808784803489851e-05)	(8, 0.0)	(9, 0.0)	(10, 1.5388111371167523e-05)	(15, 0.00036835291594732256)	(20, 7.2131772052347755e-06)	(25, 1.3464597449771581e-05)	(30, 7.694149886338892e-06)	(35, 0.0)	(40, 0.0005232754658642596)	(45, 9.620475188075359e-07)	(50, 6.735992701648136e-06)	(55, 4.813235210848678e-07)	(60, 0.0)	(65, 0.00016195925816528444)	(70, 9.84654160088288e-05)	(75, 3.6278404013169295e-05)	(80, 4.853359079950272e-07)	(85, 0.0005454726598661807)	(90, 9.8375405920289e-07)	(95, 1.0953613800581505e-05)	(100, 8.207431669280952e-05)	(105, 2.749880171377306e-05)	(110, 3.961063919287006e-05)	(115, 0.0)	(120, 4.080103458833683e-06)	(125, 1.7825215306165715e-05)	(130, 0.0004389201148629809)	(135, 0.0)	(140, 4.472392758078027e-06)	(145, 2.416871912128918e-06)	(150, 1.278256934756914e-05)
fastp | SRR30333762_1	(1, 0.0002712930646317397)	(2, 0.005351193476681104)	(3, 0.001869184326040702)	(4, 0.00011200172393053474)	(5, 0.0)	(6, 7.21788887552335e-05)	(7, 0.0)	(8, 0.0)	(9, 0.0021927448618400246)	(10, 0.00018816289620329836)	(15, 0.0002354525129739686)	(20, 3.4844980778388585e-05)	(25, 3.733390797684491e-05)	(30, 0.0001234515725614743)	(35, 0.0009522952545788377)	(40, 0.00027878347117292533)	(45, 0.00015234931986359557)	(50, 0.0004700692001617197)	(55, 0.00044578311092657733)	(60, 0.0001350350183921432)	(65, 9.174305751240146e-05)	(70, 2.4956262278637015e-06)	(75, 0.0001404956741381933)	(80, 5.013669594671436e-06)	(85, 1.158261561194068e-05)	(90, 1.5212681116540004e-05)	(95, 4.560785680092266e-05)	(100, 0.0001217516820333072)	(105, 1.594147565457692e-05)	(110, 7.812587370882583e-05)	(115, 3.337121305383212e-05)	(120, 5.895779434363402e-06)	(125, 0.0003475500430628108)	(130, 1.956886502774552e-05)	(135, 3.595047042849808e-05)	(140, 9.858373865350829e-05)	(145, 1.2613745434908146e-05)	(150, 0.0)
fastp | SRR30333762_2	(1, 0.002118077045886335)	(2, 0.00413410807663596)	(3, 0.0)	(4, 0.00043058440533294464)	(5, 0.0)	(6, 0.000433073332531401)	(7, 1.2444635992281639e-05)	(8, 0.0)	(9, 0.0)	(10, 1.344020687166417e-05)	(15, 0.0002439148654487201)	(20, 2.4889271984563273e-06)	(25, 4.4800689572213896e-05)	(30, 2.48894760415845e-06)	(35, 0.0)	(40, 0.0003504751282786264)	(45, 2.9873003885880343e-06)	(50, 1.842485716801739e-05)	(55, 0.0)	(60, 4.983090803231034e-07)	(65, 0.00010870236748271395)	(70, 4.6921402428006866e-05)	(75, 6.000375473495254e-05)	(80, 1.0529869660069934e-05)	(85, 0.00034450047401049137)	(90, 5.578782393415511e-06)	(95, 3.5877090643279875e-06)	(100, 0.0001243741670150748)	(105, 2.816795653231494e-05)	(110, 4.4259670459323365e-05)	(115, 3.95976570315234e-06)	(120, 8.254683203124156e-06)	(125, 7.421104659381377e-06)	(130, 0.0003300466965851171)	(135, 0.0)	(140, 3.6786592823124085e-06)	(145, 2.3689584009720313e-06)	(150, 6.233477648037407e-06)
fastp | SRR30333763_1	(1, 0.0)	(2, 0.004644650631118041)	(3, 0.002762827082546695)	(4, 0.0)	(5, 0.0)	(6, 5.873356893168994e-05)	(7, 1.6445399300873185e-05)	(8, 0.0)	(9, 0.001705622841776276)	(10, 0.00022835611600641049)	(15, 0.0003378354884950806)	(20, 3.3360667153199885e-05)	(25, 5.8263700380236427e-05)	(30, 2.8192350203118835e-06)	(35, 0.00038859665511975435)	(40, 0.00034397820245844605)	(45, 0.00018845587545828147)	(50, 0.0004484294414535386)	(55, 0.00037803107395680035)	(60, 0.00010349045454851649)	(65, 4.9901590532696604e-05)	(70, 0.0)	(75, 0.00018467392948455074)	(80, 1.4215848602311744e-06)	(85, 1.381422465861109e-05)	(90, 5.282601051331735e-06)	(95, 3.8890530933528305e-05)	(100, 0.00017066953932358517)	(105, 1.1652509855122876e-05)	(110, 9.09221572876612e-05)	(115, 2.062576217619073e-05)	(120, 6.812706376391706e-06)	(125, 4.003355935603761e-05)	(130, 1.327731872818157e-05)	(135, 2.8228413406297244e-05)	(140, 6.312350918679826e-05)	(145, 8.473700046209398e-06)	(150, 0.0)
fastp | SRR30333763_2	(1, 0.0)	(2, 0.0037965378957444383)	(3, 0.0)	(4, 0.0005967330603459699)	(5, 0.0)	(6, 0.00040643629700729445)	(7, 1.4096056543605586e-05)	(8, 0.0)	(9, 0.0)	(10, 1.2216582337791508e-05)	(15, 2.3493427572675977e-06)	(20, 2.3493427572675977e-06)	(25, 5.8263700380236427e-05)	(30, 1.8794930338188272e-06)	(35, 4.6989043804300273e-07)	(40, 2.2086325842516263e-05)	(45, 1.8798979006771266e-06)	(50, 2.1152973566567337e-05)	(55, 0.0)	(60, 0.0)	(65, 1.1770008478878709e-05)	(70, 6.505191718087694e-05)	(75, 8.219016225419727e-05)	(80, 9.95221099930871e-06)	(85, 5.240554855083937e-06)	(90, 6.7242572402263095e-06)	(95, 4.3758370459677065e-06)	(100, 0.00016426255633989224)	(105, 2.5841486588367264e-05)	(110, 2.8742236441047232e-05)	(115, 3.256771643797354e-06)	(120, 9.082971657444148e-06)	(125, 4.779273809298145e-06)	(130, 3.7924147936993986e-05)	(135, 0.0)	(140, 4.302891274005426e-06)	(145, 1.5435574032520794e-06)	(150, 8.136873109105114e-06)
fastp | SRR30333764_1	(1, 0.0003202603393816195)	(2, 0.005029825175094272)	(3, 0.002080450886835637)	(4, 0.00014151038251745976)	(5, 0.0)	(6, 8.689234014229986e-05)	(7, 4.965276579559992e-06)	(8, 0.0)	(9, 0.002107759908023217)	(10, 0.00018967356533919168)	(15, 0.00028401382035083154)	(20, 2.482638289779996e-05)	(25, 4.816318282173192e-05)	(30, 0.0001365461880092844)	(35, 0.0009558546404587777)	(40, 0.00030092699368614945)	(45, 0.0001529633163623017)	(50, 0.0004515271677041939)	(55, 0.0004615976562684582)	(60, 0.00013272813479583035)	(65, 8.108796206221592e-05)	(70, 6.972543587586239e-06)	(75, 0.0001501847247166386)	(80, 3.5026917836087853e-06)	(85, 1.558248800388444e-05)	(90, 1.2654790038228247e-05)	(95, 4.399453855890845e-05)	(100, 0.00012518622099679398)	(105, 1.5917475909815466e-05)	(110, 6.712771143152507e-05)	(115, 3.0538963331476504e-05)	(120, 7.08625852116682e-06)	(125, 0.00034218031533897106)	(130, 1.0517485391771533e-05)	(135, 3.358839426930491e-05)	(140, 8.310254969178725e-05)	(145, 7.261939287815321e-06)	(150, 0.0)
fastp | SRR30333764_2	(1, 0.001906666206551037)	(2, 0.003962290710488874)	(3, 2.482638289779996e-06)	(4, 0.00041708323268303934)	(5, 0.0)	(6, 0.0004394269772910593)	(7, 1.9861106318239967e-05)	(8, 0.0)	(9, 0.0)	(10, 1.7378468028459974e-05)	(15, 0.0002333679992393196)	(20, 3.972221263647993e-06)	(25, 4.9156238137643924e-05)	(30, 2.4826621303993854e-06)	(35, 9.931029299446226e-07)	(40, 0.0003217880850165114)	(45, 1.4899371581258486e-06)	(50, 1.788287468164261e-05)	(55, 4.968987678326719e-07)	(60, 0.0)	(65, 9.701402135690546e-05)	(70, 4.9808342727062254e-05)	(75, 7.285496652531356e-05)	(80, 1.2010735074902597e-05)	(85, 0.0003187325264255784)	(90, 7.0878117503120255e-06)	(95, 2.5582684263965043e-06)	(100, 0.0001246894842188313)	(105, 1.7512325081523987e-05)	(110, 3.766273391853252e-05)	(115, 3.959213539560094e-06)	(120, 7.0866444449182e-06)	(125, 6.83103341960142e-06)	(130, 0.0002786851989870161)	(135, 0.0)	(140, 5.989123063767047e-06)	(145, 4.040763611223328e-06)	(150, 6.407412094310699e-06)
fastp | SRR30333765_1	(1, 0.0004138995445858324)	(2, 0.005395654304118923)	(3, 0.0023811690667437948)	(4, 0.00020445640154239915)	(5, 0.0)	(6, 0.00010472157152171663)	(7, 0.0)	(8, 0.0)	(9, 0.002366208842240693)	(10, 0.0001276605824264736)	(15, 6.732101026396069e-05)	(20, 3.490719050723888e-05)	(25, 3.390984220703205e-05)	(30, 0.00025731791710441467)	(35, 0.0014242675857288527)	(40, 0.00022043507560130126)	(45, 0.0001571138589122435)	(50, 0.000469429096097364)	(55, 0.0005528896841717978)	(60, 0.0001567529823802459)	(65, 0.0001049053444322455)	(70, 1.2001961000407858e-05)	(75, 9.117137666013559e-05)	(80, 2.009260339329713e-06)	(85, 2.3207570248873695e-05)	(90, 2.4380331835718965e-05)	(95, 4.7206868373576376e-05)	(100, 5.884533710772533e-05)	(105, 2.7108979180665443e-05)	(110, 3.932655825219404e-05)	(115, 2.8261689977502053e-05)	(120, 2.9460637130115366e-06)	(125, 0.0005021225934043254)	(130, 9.14043445764638e-06)	(135, 3.395681652045416e-05)	(140, 0.00010272092886678396)	(145, 1.826996462299372e-05)	(150, 0.0)
fastp | SRR30333765_2	(1, 0.0027576680500718716)	(2, 0.004712470718477248)	(3, 9.973483002068252e-06)	(4, 0.0006682233611385728)	(5, 4.986741501034126e-06)	(6, 0.00047623381334875895)	(7, 5.485415651137538e-05)	(8, 0.0)	(9, 0.0)	(10, 1.2466853752585315e-05)	(15, 0.000325135545867425)	(20, 4.986741501034126e-06)	(25, 1.0472157152171665e-05)	(30, 7.480190547980358e-06)	(35, 0.0)	(40, 0.00047080143371006094)	(45, 9.975745819552734e-07)	(50, 4.988806017282301e-06)	(55, 0.0)	(60, 0.0)	(65, 0.00015187497120807753)	(70, 8.652246815453037e-05)	(75, 2.7554973688031177e-05)	(80, 3.014292645364577e-06)	(85, 0.0004763324604591454)	(90, 0.0)	(95, 9.237855992777063e-06)	(100, 6.823229113699832e-05)	(105, 2.286104852677555e-05)	(110, 3.7148272237136037e-05)	(115, 0.0)	(120, 4.124863021401469e-06)	(125, 1.9170302031014962e-05)	(130, 0.00040869802363298276)	(135, 0.0)	(140, 2.9561011296385736e-06)	(145, 7.952870083051584e-07)	(150, 2.0968080333244863e-06)
fastp | SRR30333766_1	(1, 0.0010802607333409257)	(2, 0.004605086645857072)	(3, 0.0017892517322416989)	(4, 0.00011853792726101255)	(5, 2.907534064892761e-05)	(6, 0.00016997891456296138)	(7, 2.2365646653021237e-05)	(8, 0.0)	(9, 0.0015678318303767886)	(10, 0.00020173813281025156)	(15, 0.0002683877598362548)	(20, 2.6838775983625483e-05)	(25, 4.2494728640740345e-05)	(30, 0.00012882688250239063)	(35, 0.0008919704245331446)	(40, 0.0002388845316320496)	(45, 0.00017358708024289613)	(50, 0.0003749714537319748)	(55, 0.0003925190330106985)	(60, 0.00014462240741611526)	(65, 6.72047476014368e-05)	(70, 5.830286164168534e-06)	(75, 0.0001284800258146021)	(80, 2.702611982592368e-06)	(85, 5.066690700875912e-05)	(90, 1.3207926530334813e-05)	(95, 2.8529121593223704e-05)	(100, 0.00012611697601759586)	(105, 0.00041067346733025074)	(110, 6.767814697939777e-05)	(115, 2.1334612814087598e-05)	(120, 8.481683364786418e-06)	(125, 0.00035154385274179)	(130, 3.535583250054143e-05)	(135, 2.193602616188252e-05)	(140, 7.30107253291367e-05)	(145, 0.0002566788207693341)	(150, 0.0)
fastp | SRR30333766_2	(1, 0.001918972482829222)	(2, 0.003368266385944998)	(3, 0.0)	(4, 0.0004450763683951226)	(5, 0.0)	(6, 0.00029969966515048456)	(7, 1.1182823326510619e-05)	(8, 0.0)	(9, 0.0)	(10, 9.39357159426892e-06)	(15, 0.00024915330371465656)	(20, 1.789251732241699e-06)	(25, 4.8309796770525874e-05)	(30, 1.2972181769020095e-05)	(35, 2.2366558695235883e-05)	(40, 0.0010647092860280075)	(45, 1.5659037714729703e-05)	(50, 1.789907231300838e-05)	(55, 7.609070520525414e-06)	(60, 0.0004173267661145604)	(65, 0.0002441960797558914)	(70, 7.714645143703768e-05)	(75, 0.00015320480528444258)	(80, 1.9371225080377406e-05)	(85, 0.0003542687300701217)	(90, 5.4662544946790044e-06)	(95, 4.142064948609308e-06)	(100, 0.00010605124973829401)	(105, 1.71740125189678e-05)	(110, 0.00010349404275782312)	(115, 4.1149294094274136e-05)	(120, 5.831290049300059e-06)	(125, 8.913377303617797e-06)	(130, 0.0008324986400312822)	(135, 4.3862402615362175e-06)	(140, 4.688300736649923e-06)	(145, 5.05557357305804e-06)	(150, 5.721039701326639e-06)
fastp | SRR30333767_1	(1, 0.000342262261641261)	(2, 0.005272753583186699)	(3, 0.0019434752199489786)	(4, 0.00011488523467678691)	(5, 0.0)	(6, 7.8983598840291e-05)	(7, 1.1967211945498636e-05)	(8, 0.0)	(9, 0.002122983399131458)	(10, 0.0001905180141723383)	(15, 0.0002493966969441916)	(20, 3.398688192521613e-05)	(25, 4.7868847781994546e-05)	(30, 0.0001483946037499077)	(35, 0.0010052866926136268)	(40, 0.0002949039101089221)	(45, 0.0001570449720924621)	(50, 0.00045446585009992267)	(55, 0.0004502915731347597)	(60, 0.00012029345103330228)	(65, 9.208436072741869e-05)	(70, 8.162538418847647e-06)	(75, 0.00014093976015304538)	(80, 9.648108029170939e-07)	(85, 1.0661335533677913e-05)	(90, 1.756993799227245e-05)	(95, 4.1931524055160794e-05)	(100, 0.00011774551175528851)	(105, 1.279967547395611e-05)	(110, 7.376294898031785e-05)	(115, 2.567418049053767e-05)	(120, 8.559757708639601e-06)	(125, 0.00039797997609671037)	(130, 1.270814075999282e-05)	(135, 3.11106650112276e-05)	(140, 8.174281290604431e-05)	(145, 1.6369732707209245e-05)	(150, 0.0)
