contrast_id	gene_set_used	source	native	name	p_value	term_size	query_size	intersection_size	effective_domain_size	parents
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0006979	response to oxidative stress	0.002966524827384437	415	158	13	25907	['GO:0006950']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0043009	chordate embryonic development	0.003092634228317947	793	158	18	25907	['GO:0009792']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0001936	regulation of endothelial cell proliferation	0.003176954443856078	135	158	8	25907	['GO:0001935', 'GO:0050678']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0043535	regulation of blood vessel endothelial cell migration	0.00333732951480488	95	158	7	25907	['GO:0010594', 'GO:0043534']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0043500	muscle adaptation	0.003548192079782045	137	158	8	25907	['GO:0003012', 'GO:0050896']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0051716	cellular response to stimulus	0.004054994973077544	8484	158	80	25907	['GO:0009987', 'GO:0050896']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0048545	response to steroid hormone	0.004101472164364182	361	158	12	25907	['GO:0009725', 'GO:0033993']
geno_in_contra	bend-point selected genes (log2FC > 0)	KEGG	KEGG:04350	TGF-beta signaling pathway	0.0043932980452035105	110	83	7	9330	['KEGG:00000']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0048286	lung alveolus development	0.004515459993062866	64	158	6	25907	['GO:0030324', 'GO:0048856']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0007154	cell communication	0.004630708112954265	7475	158	73	25907	['GO:0009987']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0008544	epidermis development	0.004725018975734877	366	158	12	25907	['GO:0009888']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0035051	cardiocyte differentiation	0.004790936904159123	191	158	9	25907	['GO:0007507', 'GO:0030154']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0048705	skeletal system morphogenesis	0.004826544788909084	245	158	10	25907	['GO:0001501', 'GO:0009887']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0048568	embryonic organ development	0.004989383401819168	506	158	14	25907	['GO:0009790', 'GO:0048513']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0090136	epithelial cell-cell adhesion	0.00513693977786694	17	158	4	25907	['GO:0098609']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0098609	cell-cell adhesion	0.0051534903197804054	908	158	19	25907	['GO:0007155']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0034599	cellular response to oxidative stress	0.005189164345010797	247	158	10	25907	['GO:0006979', 'GO:0062197']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0042221	response to chemical	0.005277612676134828	5397	158	58	25907	['GO:0050896']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0014910	regulation of smooth muscle cell migration	0.005382115027190868	102	158	7	25907	['GO:0014909', 'GO:0030334']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0051128	regulation of cellular component organization	0.005531558670971004	2537	158	35	25907	['GO:0016043', 'GO:0050794']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0051148	negative regulation of muscle cell differentiation	0.005920520754031629	67	158	6	25907	['GO:0042692', 'GO:0045596', 'GO:0051147']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0051153	regulation of striated muscle cell differentiation	0.006128582486240062	104	158	7	25907	['GO:0051146', 'GO:0051147']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0050680	negative regulation of epithelial cell proliferation	0.0066430463394460725	149	158	8	25907	['GO:0008285', 'GO:0050673', 'GO:0050678']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0030855	epithelial cell differentiation	0.0072797753897443	759	158	17	25907	['GO:0030154', 'GO:0060429']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0007178	cell surface receptor protein serine/threonine kinase signaling pathway	0.007319527126131738	382	158	12	25907	['GO:0007167']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0006915	apoptotic process	0.0073252153976620035	2015	158	30	25907	['GO:0012501']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0043502	regulation of muscle adaptation	0.007408799338765434	107	158	7	25907	['GO:0043500', 'GO:0048583', 'GO:0090257']
