contrast_id	subset	abs_log2FoldChange
geno_in_contra	all tested genes	0.158191175677065
geno_in_contra	all tested genes	2.71677823588134
geno_in_contra	all tested genes	0.222976078748577
geno_in_contra	all tested genes	0.11169979220424
geno_in_contra	all tested genes	0.124372241650094
geno_in_contra	all tested genes	0.105650055581145
geno_in_contra	all tested genes	0.182248458797908
geno_in_contra	all tested genes	0.568356340094111
geno_in_contra	all tested genes	0.164769388771821
geno_in_contra	all tested genes	0.1203655874495
geno_in_contra	all tested genes	0.13019039000354
geno_in_contra	all tested genes	0.230244272856238
geno_in_contra	all tested genes	0.134036245625961
geno_in_contra	all tested genes	0.259760928262328
geno_in_contra	all tested genes	0.145700630903605
geno_in_contra	all tested genes	0.181529334463628
geno_in_contra	all tested genes	0.252263297122702
geno_in_contra	all tested genes	0.141263242603824
geno_in_contra	all tested genes	0.372325524694751
geno_in_contra	all tested genes	0.184793744799712
geno_in_contra	all tested genes	0.156202456475428
geno_in_contra	all tested genes	0.202403645728321
geno_in_contra	all tested genes	0.101002881010526
geno_in_contra	all tested genes	0.364873718035531
geno_in_contra	all tested genes	0.174188909705708
geno_in_contra	all tested genes	0.663351425713077
geno_in_contra	all tested genes	1.23196570525976
geno_in_contra	all tested genes	0.153406538247987
geno_in_contra	all tested genes	0.305580493728958
geno_in_contra	all tested genes	0.17435411440804
geno_in_contra	all tested genes	0.140560001349948
geno_in_contra	all tested genes	0.953656552464777
geno_in_contra	all tested genes	0.163558803856503
geno_in_contra	all tested genes	0.273739652574332
geno_in_contra	all tested genes	2.26277867310217
geno_in_contra	all tested genes	0.162468206759228
geno_in_contra	all tested genes	0.420361126482143
geno_in_contra	all tested genes	0.442249870562246
geno_in_contra	all tested genes	0.308585247341191
geno_in_contra	all tested genes	0.170168040132658
geno_in_contra	all tested genes	1.37061529102171
geno_in_contra	all tested genes	0.38170493379536
geno_in_contra	all tested genes	0.139850112739598
geno_in_contra	all tested genes	1.0315739123278
geno_in_contra	all tested genes	0.869151790067189
geno_in_contra	all tested genes	0.498760202505284
geno_in_contra	all tested genes	0.330324399835758
geno_in_contra	all tested genes	0.303823394765912
geno_in_contra	all tested genes	0.625006757391808
